id,tag,description,category_originale,thumbs_up,thumbs_down,type_expression,valence_emotionnelle,intensite,energie,physiologie,tonalite,dimension_temporelle
463,[childlike narration],Speaker uses innocent narrative voice,Narrative,15,5,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1795,[childlike],"Innocent, playful",Emotion,6,1,emotion,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
188,[children chatter],Speaker sounds like they are hearing children talking,Environment,13,4,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
552,[children's adventure],Speaker sounds like they are in a children's adventure,Genre,9,2,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
976,[chipmunk voice],Speaker uses a high-pitched chipmunk voice,Humor,15,5,humour,neutre,modere,moyenne,non_applicable,aigue,non_applicable
1400,[chirping],Speaker speaks with light quick tone,Styles,15,5,style_parole,neutre,subtil,haute,non_applicable,aigue,rapide
208,[choir],Speaker sounds like they are hearing choir singing,Environment,9,3,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1637,[choking],Airway obstruction sound,Vocal Effects,13,4,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1341,[choppy],Speaker speaks in disconnected segments,Styles,4,1,style_parole,neutre,modere,tres_basse,non_applicable,non_applicable,non_applicable
1516,[choppy],"Uneven, broken flow",Rhythm,13,4,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1674,[chortle],Gleeful chuckle,Vocal Effects,8,2,vocalisation_non_verbale,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
722,[chorus],Speaker sounds like chorus effect,Effects,15,4,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
661,[chuckle break],Speaker breaks into chuckling,Dialogue,4,2,dialogue,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
1558,[chuckle],"Quiet, soft laugh",Vocal Effects,15,6,vocalisation_non_verbale,positif,subtil,basse,non_applicable,douce,non_applicable
206,[church ambient],Speaker sounds like they are in a church environment,Environment,7,2,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1286,[church bell],Sound of church bell ringing,Sound Effects,12,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
207,[church bells],Speaker sounds like they are hearing church bells,Environment,14,4,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
763,[church hall reverb],Speaker sounds like church hall reverb,Effects,13,4,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1257,[cicada buzz],Sound of cicada buzzing,Sound Effects,12,4,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
353,[cinematic tone],Speaker uses a movie-like narrative style,Narrative,11,3,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1427,[circuitous],Speaker speaks in roundabout way,Styles,15,5,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
130,[city crowd],Speaker sounds like they are in a crowded urban area,Environment,10,3,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
128,[city siren],Speaker sounds like they are hearing emergency sirens in the city,Environment,6,2,environnement_acoustique,negatif,modere,non_applicable,non_applicable,non_applicable,non_applicable
126,[city street],Speaker sounds like they are on a busy city street,Environment,12,4,environnement_acoustique,neutre,modere,haute,non_applicable,non_applicable,non_applicable
129,[city subway],Speaker sounds like they are in an underground subway system,Environment,6,2,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
127,[city traffic],Speaker sounds like they are surrounded by city traffic,Environment,10,3,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
272,[clammy skin],Speaker sounds like they have clammy skin,Body States,4,1,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
1621,[clang],Metallic collision sound,Vocal Effects,7,2,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1622,[clap],Hand striking sound,Vocal Effects,8,2,vocalisation_non_verbale,neutre,fort,moyenne,non_applicable,non_applicable,non_applicable
677,[clarifying pause],Speaker pauses to clarify,Dialogue,11,3,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
587,[clarifying tone],Speaker uses a tone to clarify something,Dialogue,12,3,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1589,[clears throat],Preparatory throat clear,Vocal Effects,9,2,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
964,[cliché delivery],Speaker deliberately uses clichéd humor,Humor,10,3,humour,neutre,modere,moyenne,non_applicable,non_applicable,lent
1582,[click tongue],Sharp tongue sound,Vocal Effects,5,1,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,aigue,non_applicable
361,[cliffhanger],Speaker ends with suspenseful cliffhangers,Narrative,9,3,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1343,[clipped],Speaker speaks with abrupt short phrases,Styles,11,3,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1194,[clock ticking],Sound of clock ticking,Sound Effects,10,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
797,[close mic],Speaker sounds like close microphone,Effects,9,3,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
628,[closes loop],Speaker brings the conversation full circle,Dialogue,10,2,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1581,[clucking tongue],Disapproving click,Vocal Effects,4,1,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
388,[coach voice],Speaker uses coaching narrative style,Narrative,7,2,narration,neutre,modere,moyenne,douleur,non_applicable,non_applicable
1221,[coffee grinder],Sound of coffee beans grinding,Sound Effects,5,1,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1226,[coins dropping],Sound of coins dropping,Sound Effects,5,1,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
304,[cold shiver],Speaker sounds like they are shivering from cold,Body States,4,1,etat_physique,negatif,modere,moyenne,sensation,dure,non_applicable
273,[cold skin],Speaker sounds like they have cold skin,Body States,11,3,etat_physique,negatif,modere,moyenne,sensation,dure,non_applicable
1372,[cold],Speaker speaks without warmth,Styles,12,3,style_parole,negatif,modere,moyenne,sensation,dure,non_applicable
1439,[colloquial],Speaker uses everyday language,Styles,12,4,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
947,[comedic pause],Speaker pauses for comedic effect,Humor,7,2,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1018,[comedy beat],Speaker uses musical comedy timing,Humor,8,2,humour,neutre,modere,moyenne,non_applicable,douce,non_applicable
417,[comedy narration],Speaker uses humorous narrative style,Narrative,13,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1519,[comedy timing],Humorous pause placement,Rhythm,6,2,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
509,[comedy],Speaker sounds like they are in a comedy,Genre,4,1,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
650,[comic relief interjection],Comic character makes an interjection,Dialogue,6,2,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
965,[comic relief],Speaker provides comedic relief in tense moments,Humor,4,1,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
939,[comic timing],Speaker uses perfect comedic timing,Humor,9,2,humour,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
522,[coming-of-age drama],Speaker sounds like they are in a coming-of-age story,Genre,15,5,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1352,[commanding],Speaker speaks with authoritative tone,Styles,8,2,style_parole,neutre,fort,moyenne,non_applicable,non_applicable,non_applicable
1773,[commanding],"Powerful, controlling",Emotion,8,3,emotion,ambivalent,fort,moyenne,non_applicable,non_applicable,non_applicable
80,[commute content],Speaker sounds satisfied and peaceful during commute,Mood,15,4,humeur_tonale,positif,modere,basse,non_applicable,non_applicable,non_applicable
79,[commute frustrated],Speaker sounds annoyed and impatient during commute,Mood,6,2,humeur_tonale,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
78,[commute reflective],Speaker sounds thoughtful and contemplative during commute,Mood,9,3,humeur_tonale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
77,[commute tired],Speaker sounds weary and exhausted during commute,Mood,13,4,humeur_tonale,negatif,modere,basse,non_applicable,non_applicable,non_applicable
76,[commute upbeat],Speaker sounds cheerful and positive during commute,Mood,12,4,humeur_tonale,positif,modere,tres_haute,non_applicable,non_applicable,non_applicable
1701,[compassionate],"Empathetic, understanding",Emotion,5,1,emotion,positif,fort,moyenne,non_applicable,non_applicable,non_applicable
1003,[competitive banter],Speaker engages in competitive humorous banter,Humor,5,1,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1429,[complicated],Speaker speaks in complex manner,Styles,11,3,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
987,[compliment sandwich],Speaker uses backhanded compliment humor,Humor,12,4,humour,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
718,[compressor snap],Speaker sounds like compressed with snap,Effects,9,3,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
216,[concert ambient],Speaker sounds like they are at a concert venue,Environment,11,3,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
219,[concert drums],Speaker sounds like they are hearing live drum music,Environment,13,4,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
782,[concert fade],Speaker sounds like concert fade effect,Effects,7,2,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
218,[concert guitar],Speaker sounds like they are hearing live guitar music,Environment,9,2,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
762,[concert hall reverb],Speaker sounds like concert hall reverb,Effects,15,4,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
220,[concert singer],Speaker sounds like they are hearing live vocal performance,Environment,15,5,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
759,[condenser mic room],Speaker sounds like condenser microphone in room,Effects,10,3,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
430,[confessional tone],Speaker uses personal confession narrative,Narrative,9,2,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1284,[confetti fall],Sound of confetti falling,Sound Effects,11,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1498,[confident rhythm],Assured timing pattern,Rhythm,8,2,rythme_tempo,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
1357,[confident],Speaker speaks with self-assurance,Styles,14,4,style_parole,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
1692,[confident],"Self-assured, certain",Emotion,13,4,emotion,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
588,[confirming tone],Speaker uses a tone to confirm something,Dialogue,14,4,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1739,[confused],"Uncertain, bewildered",Emotion,4,1,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
1536,[consistent pace],"Steady, unchanging",Rhythm,15,4,rythme_tempo,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
198,[construction],Speaker sounds like they are at a construction site,Environment,15,4,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1117,[contemplative sigh],Speaker releases a contemplative sigh,Introspective,15,4,reflexif_interieur,neutre,modere,moyenne,respiration,non_applicable,non_applicable
1116,[contemplative silence],Speaker sits in contemplative silence,Introspective,7,2,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1118,[contemplative tone],Speaker speaks with a contemplative tone,Introspective,12,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1744,[contemplative],Deep in thought,Emotion,7,2,emotion,neutre,modere,moyenne,non_applicable,grave,non_applicable
1678,[content],"Satisfied, peaceful state",Emotion,5,1,emotion,positif,modere,basse,non_applicable,non_applicable,non_applicable
658,[controlled outburst],Speaker has a controlled outburst,Dialogue,12,4,dialogue,neutre,subtil,moyenne,non_applicable,non_applicable,non_applicable
1364,[controlled],Speaker speaks with restraint,Styles,15,5,style_parole,negatif,subtil,moyenne,non_applicable,non_applicable,non_applicable
671,[conversational overlap],Multiple speakers overlap naturally,Dialogue,5,1,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
